PRODUCT,DRAW NUMBER,SEQUENCE NUMBER,DRAW DATE,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,NUMBER DRAWN 7,BONUS NUMBER
LOTTO MAX,498,8,4/5/2019,19,26,28,31,32,36,47,0
LOTTO MAX,499,0,4/12/2019,2,20,21,30,31,39,45,18
LOTTO MAX,500,0,4/19/2019,2,16,21,33,39,42,47,1
LOTTO MAX,501,0,4/26/2019,9,17,21,23,36,41,48,12
LOTTO MAX,502,0,5/3/2019,2,3,5,12,21,22,37,19
LOTTO MAX,502,1,5/3/2019,1,19,20,22,34,39,47,0
LOTTO MAX,502,2,5/3/2019,1,29,31,32,35,38,48,0
LOTTO MAX,503,0,5/10/2019,16,17,31,34,36,39,41,10
LOTTO MAX,504,0,5/14/2019,9,24,27,33,40,44,48,41
LOTTO MAX,505,0,5/17/2019,4,21,23,39,40,42,50,17
LOTTO MAX,506,0,5/21/2019,2,3,8,18,31,39,50,33
LOTTO MAX,507,0,5/24/2019,9,11,15,19,20,35,41,28
LOTTO MAX,508,0,5/28/2019,4,9,10,26,27,29,37,14
LOTTO MAX,509,0,5/31/2019,6,29,34,39,42,47,50,22
LOTTO MAX,509,1,5/31/2019,2,20,26,37,40,42,49,0
LOTTO MAX,509,2,5/31/2019,3,22,23,24,25,30,44,0
LOTTO MAX,510,0,6/4/2019,7,19,22,28,34,41,42,12
LOTTO MAX,510,1,6/4/2019,2,8,14,16,20,30,44,0
LOTTO MAX,510,2,6/4/2019,3,16,22,28,41,44,48,0
LOTTO MAX,510,3,6/4/2019,4,9,16,33,35,40,42,0
LOTTO MAX,510,4,6/4/2019,5,9,10,12,43,44,46,0
LOTTO MAX,511,0,6/7/2019,4,8,13,23,25,33,39,17
LOTTO MAX,511,1,6/7/2019,1,5,6,37,45,46,47,0
LOTTO MAX,511,2,6/7/2019,1,7,21,23,35,44,49,0
LOTTO MAX,511,3,6/7/2019,1,22,26,38,39,41,46,0
LOTTO MAX,511,4,6/7/2019,5,8,10,16,23,29,41,0
LOTTO MAX,511,5,6/7/2019,7,11,15,19,22,23,33,0
LOTTO MAX,511,6,6/7/2019,12,19,25,28,32,34,35,0
LOTTO MAX,512,0,6/11/2019,18,23,28,32,34,44,50,29
LOTTO MAX,512,1,6/11/2019,1,2,21,30,31,46,48,0
LOTTO MAX,512,2,6/11/2019,2,4,12,21,28,34,39,0
LOTTO MAX,512,3,6/11/2019,2,8,15,26,28,33,50,0
LOTTO MAX,512,4,6/11/2019,3,6,9,10,18,25,32,0
LOTTO MAX,512,5,6/11/2019,4,7,14,19,31,37,50,0
LOTTO MAX,512,6,6/11/2019,4,10,14,23,38,49,50,0
LOTTO MAX,512,7,6/11/2019,5,8,24,25,32,35,43,0
LOTTO MAX,512,8,6/11/2019,5,16,23,26,39,48,49,0
LOTTO MAX,512,9,6/11/2019,8,12,16,23,33,37,46,0
LOTTO MAX,512,10,6/11/2019,10,20,35,39,44,46,50,0
LOTTO MAX,513,0,6/14/2019,4,11,20,22,37,44,49,13
LOTTO MAX,514,0,6/18/2019,1,6,13,15,38,42,49,48
LOTTO MAX,515,0,6/21/2019,11,16,17,20,42,44,50,31
LOTTO MAX,516,0,6/25/2019,2,14,15,23,27,44,45,8
LOTTO MAX,517,0,6/28/2019,7,11,36,37,38,43,46,26
LOTTO MAX,518,0,7/2/2019,6,14,26,31,34,36,45,25
LOTTO MAX,519,0,7/5/2019,1,4,8,28,32,36,43,40
LOTTO MAX,520,0,7/9/2019,10,13,31,32,36,40,41,17
LOTTO MAX,521,0,7/12/2019,3,13,19,25,28,30,37,1
LOTTO MAX,522,0,7/16/2019,11,14,17,21,23,26,36,19
LOTTO MAX,523,0,7/19/2019,1,15,21,29,30,31,33,5
LOTTO MAX,523,1,7/19/2019,1,5,15,22,24,33,39,0
LOTTO MAX,523,2,7/19/2019,5,13,14,18,24,35,45,0
LOTTO MAX,524,0,7/23/2019,4,8,11,16,28,29,44,43
LOTTO MAX,524,1,7/23/2019,1,3,5,12,29,30,41,0
LOTTO MAX,524,2,7/23/2019,1,7,11,24,33,38,48,0
LOTTO MAX,524,3,7/23/2019,6,9,18,36,40,42,45,0
LOTTO MAX,524,4,7/23/2019,11,13,20,22,40,46,49,0
LOTTO MAX,525,0,7/26/2019,11,15,17,20,24,25,50,30
LOTTO MAX,525,1,7/26/2019,3,4,7,12,39,40,43,0
LOTTO MAX,525,2,7/26/2019,5,6,14,28,39,41,50,0
LOTTO MAX,525,3,7/26/2019,6,9,15,30,39,41,50,0
LOTTO MAX,525,4,7/26/2019,8,9,11,18,33,41,46,0
LOTTO MAX,525,5,7/26/2019,10,21,22,27,29,40,50,0
LOTTO MAX,525,6,7/26/2019,18,22,26,29,31,41,48,0
LOTTO MAX,526,0,7/30/2019,4,6,10,15,24,40,43,3
LOTTO MAX,527,0,8/2/2019,11,20,23,24,26,41,44,38
LOTTO MAX,528,0,8/6/2019,19,22,28,30,36,38,39,25
LOTTO MAX,529,0,8/9/2019,10,25,31,34,36,39,45,9
LOTTO MAX,530,0,8/13/2019,1,5,38,39,42,47,49,15
LOTTO MAX,531,0,8/16/2019,22,24,25,26,29,32,46,20
LOTTO MAX,532,0,8/20/2019,9,17,23,37,44,46,48,4
LOTTO MAX,533,0,8/23/2019,5,6,8,15,22,46,47,31
LOTTO MAX,534,0,8/27/2019,5,7,19,28,32,35,44,46
LOTTO MAX,535,0,8/30/2019,5,9,33,36,39,41,44,27
LOTTO MAX,535,1,8/30/2019,4,15,17,25,39,46,49,0
LOTTO MAX,535,2,8/30/2019,6,14,16,32,37,41,47,0
LOTTO MAX,536,0,9/3/2019,6,8,11,13,28,42,48,27
LOTTO MAX,537,0,9/6/2019,4,5,24,25,43,44,50,41
LOTTO MAX,538,0,9/10/2019,1,15,16,20,27,38,50,9
LOTTO MAX,539,0,9/13/2019,4,16,21,32,44,45,50,26
LOTTO MAX,540,0,9/17/2019,2,4,17,39,40,43,46,44
LOTTO MAX,541,0,9/20/2019,9,15,26,36,39,41,47,37
LOTTO MAX,542,0,9/24/2019,3,22,26,32,38,42,43,8
LOTTO MAX,542,1,9/24/2019,8,10,12,13,34,38,43,0
LOTTO MAX,542,2,9/24/2019,15,16,17,23,25,31,36,0
LOTTO MAX,543,0,9/27/2019,3,9,25,26,28,34,38,36
LOTTO MAX,543,1,9/27/2019,4,9,11,18,20,23,31,0
LOTTO MAX,543,2,9/27/2019,6,17,18,20,33,35,48,0
LOTTO MAX,543,3,9/27/2019,9,17,21,27,28,34,42,0
LOTTO MAX,543,4,9/27/2019,14,20,24,29,39,41,50,0
LOTTO MAX,544,0,10/1/2019,1,15,19,31,40,41,43,49
LOTTO MAX,544,1,10/1/2019,1,2,18,26,31,33,41,0
LOTTO MAX,544,2,10/1/2019,1,12,17,18,21,23,49,0
LOTTO MAX,544,3,10/1/2019,5,7,17,31,41,46,49,0
LOTTO MAX,544,4,10/1/2019,6,7,20,28,35,38,47,0
LOTTO MAX,544,5,10/1/2019,7,18,32,34,39,44,46,0
LOTTO MAX,544,6,10/1/2019,11,17,22,25,30,33,48,0
LOTTO MAX,545,0,10/4/2019,20,31,35,36,39,42,44,23
LOTTO MAX,545,1,10/4/2019,1,13,17,21,27,33,48,0
LOTTO MAX,545,2,10/4/2019,3,7,12,17,45,47,49,0
LOTTO MAX,545,3,10/4/2019,3,11,12,30,34,41,45,0
LOTTO MAX,545,4,10/4/2019,4,19,26,33,34,44,49,0
LOTTO MAX,545,5,10/4/2019,7,16,18,34,35,39,46,0
LOTTO MAX,545,6,10/4/2019,8,9,12,23,28,40,47,0
LOTTO MAX,545,7,10/4/2019,8,17,18,21,26,37,40,0
LOTTO MAX,545,8,10/4/2019,10,11,12,26,40,45,48,0
LOTTO MAX,546,0,10/8/2019,18,24,31,38,44,46,50,40
LOTTO MAX,547,0,10/11/2019,1,3,11,13,19,22,46,31
LOTTO MAX,548,0,10/15/2019,17,18,22,27,29,31,34,8
LOTTO MAX,549,0,10/18/2019,3,21,29,37,40,43,44,38
LOTTO MAX,550,0,10/22/2019,1,4,6,9,25,31,43,10
LOTTO MAX,551,0,10/25/2019,6,11,16,18,23,26,40,45
LOTTO MAX,552,0,10/29/2019,10,17,18,22,23,25,34,37
LOTTO MAX,553,0,11/1/2019,10,20,24,25,32,39,46,15
LOTTO MAX,554,0,11/5/2019,5,7,15,18,35,37,45,47
LOTTO MAX,555,0,11/8/2019,3,5,10,18,26,33,46,49
LOTTO MAX,556,0,11/12/2019,1,14,16,22,32,39,45,31
LOTTO MAX,557,0,11/15/2019,15,16,33,36,38,43,49,4
LOTTO MAX,558,0,11/19/2019,5,13,23,25,27,32,44,3
LOTTO MAX,559,0,11/22/2019,5,9,23,29,30,31,37,34
LOTTO MAX,560,0,11/26/2019,13,14,18,22,42,44,47,12
LOTTO MAX,560,1,11/26/2019,1,4,5,8,24,26,46,0
LOTTO MAX,560,2,11/26/2019,24,27,33,41,44,46,48,0
LOTTO MAX,561,0,11/29/2019,3,8,14,15,24,33,48,4
LOTTO MAX,562,0,12/3/2019,2,10,20,30,32,35,50,21
LOTTO MAX,563,0,12/6/2019,9,11,17,19,35,36,43,28
LOTTO MAX,564,0,12/10/2019,7,11,19,30,42,43,50,44
LOTTO MAX,565,0,12/13/2019,2,12,14,15,26,34,39,48
LOTTO MAX,566,0,12/17/2019,19,20,23,29,35,40,47,31
LOTTO MAX,567,0,12/20/2019,14,23,28,29,30,33,48,9
LOTTO MAX,567,1,12/20/2019,1,4,28,32,36,44,46,0
LOTTO MAX,567,2,12/20/2019,10,11,18,19,26,35,42,0
LOTTO MAX,568,0,12/24/2019,1,6,12,13,19,23,38,37
LOTTO MAX,568,1,12/24/2019,1,9,18,29,30,37,39,0
LOTTO MAX,568,2,12/24/2019,3,7,10,11,18,39,43,0
LOTTO MAX,568,3,12/24/2019,4,8,15,16,18,31,42,0
LOTTO MAX,568,4,12/24/2019,5,16,17,23,24,41,42,0
LOTTO MAX,569,0,12/27/2019,13,27,34,36,38,45,50,18
LOTTO MAX,569,1,12/27/2019,4,12,26,27,32,45,46,0
LOTTO MAX,569,2,12/27/2019,7,13,28,31,38,44,48,0
LOTTO MAX,569,3,12/27/2019,8,16,17,34,39,43,46,0
LOTTO MAX,569,4,12/27/2019,8,17,20,30,38,39,42,0
LOTTO MAX,569,5,12/27/2019,11,22,23,24,28,35,49,0
LOTTO MAX,569,6,12/27/2019,14,27,29,30,33,36,44,0
LOTTO MAX,570,0,12/31/2019,3,4,11,19,30,39,40,25
LOTTO MAX,570,1,12/31/2019,1,11,17,18,23,28,49,0
LOTTO MAX,570,2,12/31/2019,2,5,11,13,36,40,47,0
LOTTO MAX,570,3,12/31/2019,2,6,18,22,35,36,39,0
LOTTO MAX,570,4,12/31/2019,3,4,6,15,18,24,27,0
LOTTO MAX,570,5,12/31/2019,6,7,21,33,46,48,49,0
LOTTO MAX,570,6,12/31/2019,8,20,22,23,25,31,48,0
LOTTO MAX,570,7,12/31/2019,9,17,35,40,45,46,50,0
LOTTO MAX,570,8,12/31/2019,11,14,21,25,29,36,45,0
LOTTO MAX,570,9,12/31/2019,11,37,38,43,44,48,49,0
LOTTO MAX,570,10,12/31/2019,12,25,27,32,38,39,45,0
LOTTO MAX,570,11,12/31/2019,19,25,26,27,30,32,36,0
LOTTO MAX,570,12,12/31/2019,23,24,33,36,37,47,50,0
LOTTO MAX,571,0,1/3/2020,8,18,20,24,31,37,39,34
LOTTO MAX,571,1,1/3/2020,1,3,8,9,15,31,36,0
LOTTO MAX,571,2,1/3/2020,1,4,5,18,19,29,36,0
LOTTO MAX,571,3,1/3/2020,1,4,9,12,13,19,44,0
LOTTO MAX,571,4,1/3/2020,1,16,23,24,25,30,39,0
LOTTO MAX,571,5,1/3/2020,1,16,23,30,32,37,48,0
LOTTO MAX,571,6,1/3/2020,1,20,23,29,31,38,49,0
LOTTO MAX,571,7,1/3/2020,2,7,21,34,42,44,46,0
LOTTO MAX,571,8,1/3/2020,2,10,12,13,15,20,42,0
LOTTO MAX,571,9,1/3/2020,2,10,18,23,29,36,48,0
LOTTO MAX,571,10,1/3/2020,2,17,24,26,32,44,46,0
LOTTO MAX,571,11,1/3/2020,2,19,22,35,36,43,44,0
LOTTO MAX,571,12,1/3/2020,3,4,8,9,18,36,40,0
LOTTO MAX,571,13,1/3/2020,3,5,26,33,41,46,50,0
LOTTO MAX,571,14,1/3/2020,3,14,21,33,39,46,48,0
LOTTO MAX,571,15,1/3/2020,3,15,16,22,29,39,49,0
LOTTO MAX,571,16,1/3/2020,4,8,10,18,31,42,47,0
LOTTO MAX,571,17,1/3/2020,4,10,16,20,23,40,46,0
LOTTO MAX,571,18,1/3/2020,5,8,13,15,27,43,47,0
LOTTO MAX,571,19,1/3/2020,6,7,9,10,22,31,46,0
LOTTO MAX,571,20,1/3/2020,6,11,13,14,27,41,49,0
LOTTO MAX,571,21,1/3/2020,7,17,28,39,44,46,48,0
LOTTO MAX,571,22,1/3/2020,9,20,24,36,37,39,49,0
LOTTO MAX,571,23,1/3/2020,9,27,28,34,37,43,45,0
LOTTO MAX,571,24,1/3/2020,9,38,41,42,43,46,49,0
LOTTO MAX,571,25,1/3/2020,13,16,24,26,33,37,47,0
LOTTO MAX,571,26,1/3/2020,24,32,35,36,38,39,49,0
LOTTO MAX,572,0,1/7/2020,3,8,12,14,17,18,29,11
LOTTO MAX,572,1,1/7/2020,1,3,4,18,22,43,49,0
LOTTO MAX,572,2,1/7/2020,1,3,4,36,38,47,49,0
LOTTO MAX,572,3,1/7/2020,1,3,8,11,12,16,50,0
LOTTO MAX,572,4,1/7/2020,1,3,8,17,33,42,44,0
LOTTO MAX,572,5,1/7/2020,1,6,9,16,21,35,36,0
LOTTO MAX,572,6,1/7/2020,1,6,10,15,20,41,42,0
LOTTO MAX,572,7,1/7/2020,1,8,9,21,36,39,49,0
LOTTO MAX,572,8,1/7/2020,1,15,28,34,45,46,47,0
LOTTO MAX,572,9,1/7/2020,2,5,6,7,20,21,42,0
LOTTO MAX,572,10,1/7/2020,2,7,18,25,32,33,34,0
LOTTO MAX,572,11,1/7/2020,2,9,16,24,33,38,44,0
LOTTO MAX,572,12,1/7/2020,2,9,32,35,38,43,49,0
LOTTO MAX,572,13,1/7/2020,2,10,13,24,29,36,47,0
LOTTO MAX,572,14,1/7/2020,3,4,6,11,27,33,44,0
LOTTO MAX,572,15,1/7/2020,3,4,9,14,28,35,42,0
LOTTO MAX,572,16,1/7/2020,3,9,25,27,41,45,46,0
LOTTO MAX,572,17,1/7/2020,3,12,16,19,29,32,34,0
LOTTO MAX,572,18,1/7/2020,4,9,23,30,37,38,50,0
LOTTO MAX,572,19,1/7/2020,4,10,15,18,19,28,37,0
LOTTO MAX,572,20,1/7/2020,4,16,36,40,43,49,50,0
LOTTO MAX,572,21,1/7/2020,4,27,34,44,46,48,49,0
LOTTO MAX,572,22,1/7/2020,5,21,22,27,36,38,50,0
LOTTO MAX,572,23,1/7/2020,6,14,21,23,43,48,50,0
LOTTO MAX,572,24,1/7/2020,7,8,9,13,18,19,25,0
LOTTO MAX,572,25,1/7/2020,7,9,16,18,21,32,41,0
LOTTO MAX,572,26,1/7/2020,7,10,17,20,38,43,49,0
LOTTO MAX,572,27,1/7/2020,7,16,17,26,30,37,50,0
LOTTO MAX,572,28,1/7/2020,8,9,17,26,35,43,48,0
LOTTO MAX,572,29,1/7/2020,9,11,22,24,34,36,47,0
LOTTO MAX,572,30,1/7/2020,9,15,23,24,25,29,49,0
LOTTO MAX,572,31,1/7/2020,9,27,29,33,34,43,48,0
LOTTO MAX,572,32,1/7/2020,10,11,12,19,20,24,26,0
LOTTO MAX,572,33,1/7/2020,10,11,13,16,23,33,50,0
LOTTO MAX,572,34,1/7/2020,10,14,15,17,24,41,50,0
LOTTO MAX,572,35,1/7/2020,10,19,22,29,38,40,44,0
LOTTO MAX,572,36,1/7/2020,11,13,19,22,27,32,40,0
LOTTO MAX,572,37,1/7/2020,11,18,27,32,41,42,49,0
LOTTO MAX,572,38,1/7/2020,12,15,16,19,21,29,40,0
LOTTO MAX,572,39,1/7/2020,13,24,31,32,36,43,46,0
LOTTO MAX,572,40,1/7/2020,18,21,28,31,36,42,49,0
LOTTO MAX,572,41,1/7/2020,20,23,30,34,35,38,39,0
LOTTO MAX,572,42,1/7/2020,32,36,38,40,44,48,50,0
LOTTO MAX,573,0,1/10/2020,10,13,14,24,28,47,48,12
LOTTO MAX,574,0,1/14/2020,5,16,19,23,30,37,48,44
LOTTO MAX,575,0,1/17/2020,5,6,36,39,40,46,48,34
LOTTO MAX,575,1,1/17/2020,8,13,14,19,23,41,44,0
LOTTO MAX,575,2,1/17/2020,12,16,23,28,36,44,46,0
LOTTO MAX,576,0,1/21/2020,7,11,16,21,31,36,44,46
LOTTO MAX,577,0,1/24/2020,2,11,14,21,23,34,36,5
LOTTO MAX,578,0,1/28/2020,4,10,12,27,30,44,46,7
LOTTO MAX,579,0,1/31/2020,2,27,30,39,44,45,49,17
LOTTO MAX,580,0,2/4/2020,3,12,18,25,43,46,50,33
LOTTO MAX,581,0,2/7/2020,21,24,26,31,36,48,49,39
LOTTO MAX,582,0,2/11/2020,14,15,19,22,31,36,39,23
LOTTO MAX,582,1,2/11/2020,4,6,22,34,36,48,50,0
LOTTO MAX,582,2,2/11/2020,14,25,37,39,45,46,50,0
LOTTO MAX,583,0,2/14/2020,14,17,20,34,38,45,49,5
LOTTO MAX,583,1,2/14/2020,5,20,22,40,42,45,46,0
LOTTO MAX,583,2,2/14/2020,6,15,22,23,29,30,42,0
LOTTO MAX,583,3,2/14/2020,9,18,24,36,41,48,49,0
LOTTO MAX,583,4,2/14/2020,13,14,25,30,37,43,44,0
LOTTO MAX,584,0,2/18/2020,3,6,19,23,33,40,45,48
LOTTO MAX,584,1,2/18/2020,1,8,9,14,28,32,43,0
LOTTO MAX,584,2,2/18/2020,2,4,8,31,32,35,41,0
LOTTO MAX,584,3,2/18/2020,3,7,11,15,21,44,50,0
LOTTO MAX,584,4,2/18/2020,5,14,18,20,40,41,48,0
LOTTO MAX,584,5,2/18/2020,6,9,10,30,36,43,48,0
LOTTO MAX,584,6,2/18/2020,11,28,29,36,39,41,48,0
LOTTO MAX,585,0,2/21/2020,4,7,14,37,48,49,50,28
LOTTO MAX,585,1,2/21/2020,1,2,6,7,22,25,32,0
LOTTO MAX,585,2,2/21/2020,1,12,13,18,26,27,40,0
LOTTO MAX,585,3,2/21/2020,2,6,8,19,42,46,50,0
LOTTO MAX,585,4,2/21/2020,2,8,10,26,41,42,50,0
LOTTO MAX,585,5,2/21/2020,3,6,14,19,24,34,41,0
LOTTO MAX,585,6,2/21/2020,3,7,16,23,24,38,39,0
LOTTO MAX,585,7,2/21/2020,3,18,37,38,40,43,45,0
LOTTO MAX,585,8,2/21/2020,5,16,19,20,29,32,34,0
LOTTO MAX,585,9,2/21/2020,7,12,13,26,32,33,43,0
LOTTO MAX,585,10,2/21/2020,9,11,15,17,23,44,47,0
LOTTO MAX,585,11,2/21/2020,10,11,15,19,21,46,48,0
LOTTO MAX,585,12,2/21/2020,11,17,24,37,42,43,46,0
LOTTO MAX,585,13,2/21/2020,20,28,31,39,42,48,49,0
LOTTO MAX,586,0,2/25/2020,15,32,36,40,41,43,48,10
LOTTO MAX,586,1,2/25/2020,3,4,13,24,28,33,45,0
LOTTO MAX,586,2,2/25/2020,3,4,27,42,44,45,46,0
LOTTO MAX,586,3,2/25/2020,3,7,10,22,23,28,37,0
LOTTO MAX,586,4,2/25/2020,3,12,16,21,22,37,39,0
LOTTO MAX,586,5,2/25/2020,3,14,18,20,26,36,46,0
LOTTO MAX,586,6,2/25/2020,4,9,15,19,31,34,50,0
LOTTO MAX,586,7,2/25/2020,4,9,24,31,37,40,44,0
LOTTO MAX,586,8,2/25/2020,6,10,17,22,25,38,48,0
LOTTO MAX,586,9,2/25/2020,6,11,16,22,26,36,46,0
LOTTO MAX,586,10,2/25/2020,6,13,14,17,31,34,50,0
LOTTO MAX,586,11,2/25/2020,8,10,11,20,33,35,45,0
LOTTO MAX,586,12,2/25/2020,8,29,31,32,43,44,49,0
LOTTO MAX,586,13,2/25/2020,9,12,22,31,33,48,50,0
LOTTO MAX,586,14,2/25/2020,10,14,29,34,36,40,45,0
LOTTO MAX,586,15,2/25/2020,10,18,21,25,26,32,41,0
LOTTO MAX,586,16,2/25/2020,11,13,19,26,28,37,49,0
LOTTO MAX,586,17,2/25/2020,14,23,24,32,38,41,49,0
LOTTO MAX,587,0,2/28/2020,21,27,30,32,33,36,46,38
LOTTO MAX,588,0,3/3/2020,10,14,15,25,27,39,48,28
LOTTO MAX,589,0,3/6/2020,2,9,10,35,41,42,47,40
LOTTO MAX,590,0,3/10/2020,5,6,27,37,38,46,48,9
LOTTO MAX,591,0,3/13/2020,7,14,15,35,36,49,50,11
LOTTO MAX,591,1,3/13/2020,2,4,19,27,33,34,40,0
LOTTO MAX,591,2,3/13/2020,8,12,21,22,24,33,43,0
LOTTO MAX,592,0,3/17/2020,4,5,8,15,27,41,48,37
LOTTO MAX,592,1,3/17/2020,2,4,5,14,34,39,50,0
LOTTO MAX,592,2,3/17/2020,5,11,14,21,32,42,50,0
LOTTO MAX,592,3,3/17/2020,9,10,12,18,30,32,44,0
LOTTO MAX,592,4,3/17/2020,22,27,30,33,41,42,43,0
LOTTO MAX,593,0,3/20/2020,9,16,17,18,21,22,27,31
LOTTO MAX,593,1,3/20/2020,4,11,13,32,43,48,50,0
LOTTO MAX,593,2,3/20/2020,5,7,15,21,31,33,36,0
LOTTO MAX,593,3,3/20/2020,6,7,13,20,23,38,43,0
LOTTO MAX,593,4,3/20/2020,6,20,26,32,34,40,49,0
LOTTO MAX,593,5,3/20/2020,14,16,19,26,31,42,48,0
LOTTO MAX,593,6,3/20/2020,23,26,34,38,40,44,48,0
LOTTO MAX,594,0,3/24/2020,2,11,16,18,19,20,25,5
LOTTO MAX,594,1,3/24/2020,1,2,7,10,19,23,33,0
LOTTO MAX,594,2,3/24/2020,2,9,12,19,20,29,30,0
LOTTO MAX,594,3,3/24/2020,3,11,13,30,31,34,46,0
LOTTO MAX,594,4,3/24/2020,4,13,17,22,27,48,50,0
LOTTO MAX,594,5,3/24/2020,5,12,18,35,38,40,50,0
LOTTO MAX,594,6,3/24/2020,8,9,10,24,32,46,49,0
LOTTO MAX,594,7,3/24/2020,11,12,22,25,28,34,39,0
LOTTO MAX,594,8,3/24/2020,11,20,23,30,39,45,49,0
LOTTO MAX,595,0,3/27/2020,3,4,13,14,30,36,41,21
LOTTO MAX,595,1,3/27/2020,1,7,12,20,24,31,32,0
LOTTO MAX,595,2,3/27/2020,1,9,10,13,44,45,46,0
LOTTO MAX,595,3,3/27/2020,3,21,22,24,36,37,39,0
LOTTO MAX,595,4,3/27/2020,4,5,14,24,29,33,47,0
LOTTO MAX,595,5,3/27/2020,5,6,8,12,18,29,48,0
LOTTO MAX,595,6,3/27/2020,6,12,13,15,19,39,43,0
LOTTO MAX,595,7,3/27/2020,6,12,19,26,31,32,44,0
LOTTO MAX,595,8,3/27/2020,9,16,26,31,32,46,48,0
LOTTO MAX,595,9,3/27/2020,9,18,19,25,26,29,33,0
LOTTO MAX,595,10,3/27/2020,10,11,18,19,21,31,37,0
LOTTO MAX,596,0,3/31/2020,5,7,22,29,32,37,39,3
LOTTO MAX,596,1,3/31/2020,1,2,7,15,23,45,48,0
LOTTO MAX,596,2,3/31/2020,1,3,20,35,39,44,48,0
LOTTO MAX,596,3,3/31/2020,1,7,12,13,21,24,50,0
LOTTO MAX,596,4,3/31/2020,1,17,20,31,32,41,43,0
LOTTO MAX,596,5,3/31/2020,2,5,6,10,19,40,42,0
LOTTO MAX,596,6,3/31/2020,2,11,13,17,30,39,42,0
LOTTO MAX,596,7,3/31/2020,3,8,10,20,26,28,41,0
LOTTO MAX,596,8,3/31/2020,3,10,12,14,36,41,42,0
LOTTO MAX,596,9,3/31/2020,4,16,22,31,37,39,48,0
LOTTO MAX,596,10,3/31/2020,5,7,17,23,38,39,41,0
LOTTO MAX,596,11,3/31/2020,6,11,29,30,36,40,48,0
LOTTO MAX,596,12,3/31/2020,6,12,19,20,27,30,36,0
LOTTO MAX,596,13,3/31/2020,8,12,16,24,25,26,28,0
LOTTO MAX,596,14,3/31/2020,13,15,24,30,33,35,38,0
LOTTO MAX,596,15,3/31/2020,20,21,28,38,39,41,43,0
LOTTO MAX,597,0,4/3/2020,5,9,10,25,27,29,38,31
LOTTO MAX,597,1,4/3/2020,1,12,13,26,40,45,49,0
LOTTO MAX,597,2,4/3/2020,1,14,16,25,27,31,38,0
LOTTO MAX,597,3,4/3/2020,1,35,36,40,43,49,50,0
LOTTO MAX,597,4,4/3/2020,3,4,16,20,24,27,42,0
LOTTO MAX,597,5,4/3/2020,3,8,9,15,17,38,44,0
LOTTO MAX,597,6,4/3/2020,3,9,10,27,37,47,48,0
LOTTO MAX,597,7,4/3/2020,3,12,22,26,31,35,41,0
LOTTO MAX,597,8,4/3/2020,3,13,15,19,31,43,48,0
LOTTO MAX,597,9,4/3/2020,4,5,10,12,22,26,34,0
LOTTO MAX,597,10,4/3/2020,4,7,15,22,29,38,39,0
LOTTO MAX,597,11,4/3/2020,4,8,14,30,31,37,50,0
LOTTO MAX,597,12,4/3/2020,5,6,10,22,40,41,49,0
LOTTO MAX,597,13,4/3/2020,5,11,16,21,33,37,46,0
LOTTO MAX,597,14,4/3/2020,7,8,11,17,21,30,47,0
LOTTO MAX,597,15,4/3/2020,9,17,18,21,30,40,45,0
LOTTO MAX,597,16,4/3/2020,14,15,32,36,39,43,49,0
LOTTO MAX,597,17,4/3/2020,14,18,33,35,39,47,48,0
LOTTO MAX,597,18,4/3/2020,15,19,26,34,36,39,44,0
LOTTO MAX,597,19,4/3/2020,15,27,29,30,33,44,49,0
LOTTO MAX,598,0,4/7/2020,5,20,21,22,32,37,41,18
LOTTO MAX,598,1,4/7/2020,1,5,8,10,12,21,38,0
LOTTO MAX,598,2,4/7/2020,1,9,13,16,18,28,45,0
LOTTO MAX,598,3,4/7/2020,1,11,12,16,20,30,39,0
LOTTO MAX,598,4,4/7/2020,2,6,9,13,14,31,45,0
LOTTO MAX,598,5,4/7/2020,2,6,9,18,36,42,43,0
LOTTO MAX,598,6,4/7/2020,2,9,10,16,17,21,42,0
LOTTO MAX,598,7,4/7/2020,3,8,17,37,38,49,50,0
LOTTO MAX,598,8,4/7/2020,4,6,11,15,28,32,50,0
LOTTO MAX,598,9,4/7/2020,4,6,16,17,23,35,48,0
LOTTO MAX,598,10,4/7/2020,4,9,24,39,43,45,49,0
LOTTO MAX,598,11,4/7/2020,4,11,12,15,23,26,27,0
LOTTO MAX,598,12,4/7/2020,5,11,14,20,24,31,38,0
LOTTO MAX,598,13,4/7/2020,5,11,16,25,27,29,47,0
LOTTO MAX,598,14,4/7/2020,6,9,32,36,44,45,48,0
LOTTO MAX,598,15,4/7/2020,7,10,11,23,31,33,43,0
LOTTO MAX,598,16,4/7/2020,7,15,20,32,34,45,48,0
LOTTO MAX,598,17,4/7/2020,8,11,12,13,26,46,48,0
LOTTO MAX,598,18,4/7/2020,11,14,21,24,30,44,49,0
LOTTO MAX,598,19,4/7/2020,13,20,22,28,31,37,39,0
LOTTO MAX,598,20,4/7/2020,14,20,21,23,24,35,40,0
LOTTO MAX,598,21,4/7/2020,16,19,33,37,39,44,48,0
LOTTO MAX,598,22,4/7/2020,22,25,27,32,34,39,48,0
LOTTO MAX,599,0,4/10/2020,3,9,10,14,15,19,20,25
LOTTO MAX,599,1,4/10/2020,1,2,5,21,34,45,50,0
